CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Geography_Gujarat,Geography_Karnataka,Geography_Maharashtra,Geography_Tamil Nadu,Gender_Male
749,61,0,1334757.26,2,1,0,862664.12,0,False,False,False,True,True
831,41,1,866763.01,1,1,1,1141806.99,0,False,False,True,False,True
418,34,9,640290.81,1,1,0,453044.11,0,True,False,False,False,True
878,40,7,0.0,2,1,1,1928279.04,0,False,True,False,False,True
805,48,4,370890.31,1,0,0,1637138.38,0,False,False,False,True,True
724,41,8,0.0,2,1,0,831076.63,0,False,False,False,False,False
531,43,5,1337957.81,2,1,1,1972087.85,0,True,False,False,False,True
875,31,7,1375628.23,2,1,1,2410718.0,0,False,False,False,False,True
601,22,0,483602.03,1,0,1,2168392.57,0,False,False,True,False,False
743,40,8,1054343.52,2,1,0,1141062.1,0,True,False,False,False,False
838,44,8,191372.15,1,1,1,863089.51,0,False,False,True,False,True
485,45,2,0.0,2,1,0,198833.51,0,False,False,False,False,False
451,57,0,452620.06,1,1,1,780379.92,0,True,False,False,False,False
834,42,7,1426111.46,1,1,1,448742.81,0,True,False,False,False,True
819,44,7,208409.76,2,1,1,2101243.13,0,False,True,False,False,True
513,35,8,0.0,1,1,0,1983614.07,0,False,True,False,False,False
786,32,5,1158063.4,1,1,0,1272105.55,0,False,False,False,False,False
712,51,8,0.0,1,1,0,451540.16,0,False,False,False,False,False
618,63,9,0.0,1,0,1,1385366.61,1,False,False,False,False,True
702,51,8,318271.39,2,1,0,1410819.6,0,False,False,False,True,True
835,50,3,0.0,1,1,0,1644308.18,0,False,False,False,True,True
338,61,4,0.0,1,1,1,1399669.28,0,False,False,False,True,True
456,40,5,683345.6,2,1,1,410954.57,0,False,False,False,True,True
535,28,5,0.0,1,0,1,1662522.65,0,False,False,True,False,False
719,64,9,99500.93,2,1,1,2478068.63,0,False,True,False,False,True
777,50,1,0.0,1,1,1,1649652.76,0,False,False,True,False,False
678,55,3,0.0,1,1,1,1021958.54,0,False,True,False,False,False
424,41,8,394346.15,1,1,1,1622663.89,0,False,False,False,False,True
768,60,6,836059.34,1,0,1,1476402.01,0,True,False,False,False,False
447,48,8,831295.16,2,1,0,400418.33,0,False,False,False,False,True
581,59,5,546135.28,1,1,1,1651177.27,1,False,False,True,False,False
450,37,6,1071582.54,2,1,1,1694776.94,0,False,False,True,False,True
688,32,8,54760.33,2,1,0,991796.38,0,False,False,False,True,True
776,38,3,628514.71,1,1,1,877945.38,0,False,True,False,False,False
303,48,8,654054.45,2,1,1,1333665.77,0,False,False,True,False,True
461,23,2,0.0,1,0,0,516116.55,0,False,False,True,False,False
741,35,7,27854.58,2,1,0,393305.85,0,False,False,False,True,True
425,36,2,0.0,1,0,1,1931138.46,0,False,False,True,False,True
415,42,2,0.0,1,0,1,604337.29,0,False,False,False,True,True
839,51,2,0.0,2,1,1,756357.2,0,False,False,False,True,True
436,51,8,1060004.91,3,1,0,1064273.47,1,False,False,True,False,True
486,21,9,136733.83,2,0,0,1847889.14,1,False,False,True,False,False
777,31,2,984885.07,1,0,1,1494324.55,0,True,False,False,False,False
700,26,5,1313507.21,2,1,1,1241593.63,0,False,False,False,False,False
679,43,3,1435553.78,2,1,1,2463346.8,0,False,False,False,False,False
332,29,1,0.0,1,1,1,1272544.02,0,False,False,False,True,True
312,36,2,659768.1,1,1,1,1542046.63,0,True,False,False,False,False
595,58,4,969692.07,2,1,1,371835.83,0,True,False,False,False,True
553,64,9,1364677.84,2,0,1,810598.13,0,False,False,False,True,False
658,39,3,1015691.65,2,0,0,859426.52,0,False,False,False,False,True
313,33,4,0.0,1,1,1,698455.82,0,False,False,True,False,False
563,52,0,139856.33,2,1,0,867438.81,0,False,False,False,True,False
459,56,3,0.0,1,0,1,1302052.64,0,False,True,False,False,False
624,29,9,824003.0,2,1,1,2166575.25,0,False,False,False,False,False
344,57,2,0.0,2,0,1,1675884.52,0,True,False,False,False,False
752,51,1,677119.59,1,1,0,2031501.88,1,False,False,True,False,False
632,51,6,0.0,2,0,1,1311765.38,0,False,True,False,False,True
849,39,9,857905.98,1,1,1,1497619.65,0,False,False,True,False,True
403,22,8,503536.92,1,1,0,340689.11,0,False,True,False,False,True
454,52,0,693621.85,1,1,1,508116.89,0,False,False,True,False,True
380,63,6,875052.47,2,1,1,2108308.15,0,False,False,True,False,True
478,54,0,0.0,1,0,0,2483262.7,0,False,False,True,False,True
698,21,4,704475.36,1,1,0,1996205.93,1,False,True,False,False,True
617,41,0,1072593.13,1,0,0,636481.26,0,False,False,False,True,False
329,23,2,588384.52,2,1,1,236883.54,0,False,True,False,False,False
459,47,7,0.0,1,0,1,271623.66,1,True,False,False,False,True
733,64,3,1476990.21,2,0,1,802581.21,0,False,False,False,False,True
306,27,0,1140104.35,2,1,0,2223809.66,0,False,False,False,False,True
744,53,0,1170970.4,1,1,1,674732.25,0,True,False,False,False,True
608,29,7,1309023.53,2,1,0,1671052.67,0,False,False,True,False,False
889,50,7,0.0,1,1,0,500899.8,0,True,False,False,False,True
677,38,3,843902.41,1,1,0,1819172.13,1,False,False,True,False,True
486,46,3,1009458.67,1,1,0,521216.42,0,True,False,False,False,False
650,40,9,0.0,2,0,0,1071930.59,0,False,False,True,False,False
327,58,1,1250977.32,2,1,1,658065.37,0,True,False,False,False,True
789,61,1,586792.77,2,1,1,821849.58,1,False,True,False,False,False
643,51,5,471401.23,2,0,0,1826931.79,0,True,False,False,False,True
805,28,7,447798.82,3,1,0,1483027.33,0,False,False,True,False,True
495,43,6,379054.9,1,1,1,413860.29,0,False,True,False,False,True
554,45,6,467292.13,1,1,1,2115962.67,0,True,False,False,False,True
514,21,2,0.0,1,1,1,1580178.66,0,False,True,False,False,True
414,38,1,177702.34,2,1,0,835032.2,0,False,True,False,False,True
438,39,9,1103302.57,1,0,0,1105774.02,0,False,False,False,True,False
828,62,6,0.0,2,1,1,2226266.37,0,False,True,False,False,False
354,26,3,0.0,2,1,1,935416.33,0,False,True,False,False,True
893,37,0,0.0,2,1,1,828333.08,0,False,True,False,False,True
837,28,0,890964.77,1,1,1,668510.71,0,True,False,False,False,False
858,62,3,469461.76,1,0,0,2008073.74,0,False,False,True,False,True
809,29,4,0.0,1,1,0,772265.21,1,False,False,False,False,False
796,57,4,1188969.92,3,1,0,1280123.68,1,True,False,False,False,False
837,47,0,0.0,1,1,0,203197.73,0,True,False,False,False,True
612,56,2,0.0,2,0,1,2405110.43,0,False,True,False,False,True
508,26,5,242054.01,3,1,1,2113024.0,0,False,True,False,False,True
419,26,9,175624.86,1,1,0,1694386.63,0,False,False,False,False,True
757,24,6,1073698.76,1,0,0,892143.62,0,False,False,True,False,True
521,42,0,1119087.57,2,1,0,615210.27,1,False,True,False,False,False
890,60,7,0.0,2,0,0,1196240.89,1,False,False,False,False,True
802,47,3,0.0,2,1,1,698867.8,0,False,True,False,False,True
340,57,8,1258451.68,1,1,1,2353838.58,0,False,False,True,False,False
702,22,5,718337.75,1,1,1,1881784.7,0,True,False,False,False,True
300,29,0,0.0,1,0,0,1779751.44,1,True,False,False,False,True
333,31,1,758433.78,2,0,1,1754654.39,0,False,False,False,True,True
643,40,2,1214873.11,1,1,1,1955201.35,0,False,True,False,False,True
724,63,1,664488.96,2,1,0,281323.71,0,False,False,False,False,False
364,59,9,93100.93,1,1,0,779286.11,1,False,False,False,True,True
885,34,6,334357.21,2,0,1,1515431.06,0,False,False,False,True,False
815,46,0,458954.52,1,1,1,686692.34,0,False,False,True,False,True
697,58,8,0.0,1,0,0,1571751.55,0,True,False,False,False,True
320,50,1,0.0,2,1,0,2403907.0,1,False,False,False,True,True
453,56,3,0.0,1,1,0,950695.25,0,True,False,False,False,False
543,58,7,715630.36,1,0,1,1937114.88,0,False,False,False,True,True
368,55,2,0.0,2,1,0,1185685.74,0,False,True,False,False,True
821,26,8,544259.51,2,1,0,1842942.82,0,False,False,False,False,True
764,23,6,1329404.65,1,1,1,327006.25,0,True,False,False,False,True
331,21,9,580457.94,2,0,1,1025986.86,0,True,False,False,False,True
884,38,2,1178781.65,1,1,0,1863487.71,0,False,False,True,False,False
714,43,2,0.0,1,1,1,2142684.33,0,False,False,True,False,True
532,52,4,0.0,1,0,0,1146841.95,0,False,False,False,False,False
698,49,4,862938.83,2,0,0,1458673.88,0,False,False,False,True,True
477,43,9,0.0,2,0,0,2421068.0,0,True,False,False,False,False
814,56,4,871429.91,1,1,1,1235507.78,0,False,False,True,False,False
403,26,8,0.0,1,1,0,726993.36,0,False,True,False,False,True
334,37,8,0.0,1,0,0,227899.71,0,False,False,False,False,False
609,38,5,0.0,1,1,1,2318752.74,0,True,False,False,False,False
411,51,6,0.0,2,1,0,306086.6,0,False,False,False,True,True
400,26,9,0.0,1,0,0,733657.61,0,False,False,False,True,True
709,54,7,454298.14,1,1,1,2167258.86,1,False,True,False,False,False
894,64,8,197257.3,1,1,0,2359229.18,0,False,False,False,False,False
521,64,5,1365419.31,1,0,0,1724024.45,0,False,False,False,False,True
653,47,7,101997.63,1,1,1,780177.44,0,False,False,True,False,False
539,56,1,61408.5,2,1,0,802167.42,0,True,False,False,False,True
678,62,9,1088713.35,1,0,1,1352594.32,0,False,False,False,True,False
443,45,7,0.0,1,0,1,2347176.05,0,True,False,False,False,False
542,30,1,529039.09,1,1,0,2376610.38,1,True,False,False,False,False
779,59,7,0.0,2,1,0,1178972.61,0,False,True,False,False,True
643,59,1,734176.28,1,1,1,925076.22,0,False,False,False,True,False
368,32,2,0.0,1,0,1,1077927.18,0,True,False,False,False,True
311,31,6,820910.24,1,0,1,721937.72,0,False,False,False,True,True
392,63,8,1100014.22,1,1,0,579173.82,0,False,False,True,False,True
869,23,2,0.0,1,0,0,1766626.1,0,False,True,False,False,True
786,42,4,0.0,1,0,0,782839.74,1,False,False,True,False,True
719,24,8,580936.79,1,1,1,2105888.77,0,True,False,False,False,True
307,28,6,0.0,1,1,0,753732.67,0,False,True,False,False,False
369,34,1,289858.92,1,1,1,1456335.68,0,False,False,True,False,False
866,40,4,1455656.51,2,1,0,1827613.04,0,False,False,False,True,False
649,44,4,1386586.07,2,0,0,1694182.51,0,False,True,False,False,False
360,34,8,1166581.94,1,1,1,443012.5,0,False,False,False,False,True
553,48,1,301440.16,2,1,0,817670.15,1,False,False,True,False,False
638,36,0,0.0,2,0,1,218360.73,0,False,False,False,True,False
603,52,3,1391289.39,4,1,1,1549553.09,0,False,True,False,False,True
621,32,3,0.0,2,1,1,1609538.19,0,False,False,False,True,True
451,36,0,581222.5,2,1,0,1283593.61,0,False,True,False,False,True
675,39,9,141923.11,2,1,0,1651077.99,0,True,False,False,False,True
583,25,6,154713.43,1,0,1,2154979.72,0,False,True,False,False,True
333,32,1,0.0,1,0,1,770415.05,0,False,True,False,False,False
612,49,8,0.0,1,1,0,1428744.02,0,True,False,False,False,False
878,25,6,747612.42,1,1,1,493672.33,1,False,False,False,False,True
581,62,6,1128588.85,1,1,1,724592.12,0,False,False,True,False,True
779,37,0,0.0,1,1,0,887260.34,0,False,False,True,False,False
505,28,8,121068.54,1,1,1,1831579.44,0,False,False,False,True,True
848,60,9,0.0,3,0,0,520988.31,0,False,True,False,False,False
363,60,8,247837.2,1,1,1,1795445.2,0,False,False,False,True,True
663,50,1,767982.69,2,0,1,397265.7,0,False,False,True,False,False
517,30,9,831387.02,2,1,0,1756869.46,0,False,False,True,False,True
706,40,8,0.0,2,1,1,1996460.89,0,False,False,True,False,True
357,36,1,0.0,1,1,1,2272575.26,0,False,False,False,False,True
863,61,1,39888.47,2,1,0,2105617.87,0,False,True,False,False,False
566,36,7,519480.63,1,0,0,1663604.77,0,False,False,False,False,False
564,62,2,0.0,1,0,1,2007339.43,0,False,False,False,False,True
625,23,2,1062100.79,2,1,1,1847685.73,0,True,False,False,False,False
882,43,6,1318380.27,1,1,1,1278039.43,1,False,False,False,False,False
445,42,9,0.0,2,1,0,2005553.92,0,False,True,False,False,False
364,48,5,0.0,1,1,1,192382.21,0,False,False,False,True,False
667,56,6,1043000.14,2,1,0,2045954.28,0,False,False,False,False,True
890,24,5,1307944.89,1,1,0,2323883.14,0,False,True,False,False,True
692,58,8,1331280.82,4,1,1,2299731.55,0,True,False,False,False,False
743,44,1,0.0,1,1,0,2496659.06,0,True,False,False,False,False
436,39,7,893062.03,2,1,1,826831.01,0,False,False,True,False,False
438,31,5,0.0,1,1,1,497394.12,0,True,False,False,False,False
430,60,3,0.0,2,1,0,1322714.88,0,False,True,False,False,True
733,60,5,798719.91,2,0,1,974623.11,0,False,False,False,False,False
406,59,5,0.0,1,1,1,1240869.62,0,False,True,False,False,True
325,38,9,0.0,2,1,0,1021832.74,0,True,False,False,False,False
878,32,2,97517.54,1,1,0,2163715.58,0,False,True,False,False,True
481,34,7,0.0,1,0,0,1438995.4,0,False,False,False,False,True
677,38,4,1179181.25,2,1,0,2019531.68,0,False,True,False,False,True
323,64,9,876698.65,2,0,1,871583.62,0,False,False,True,False,True
568,62,3,148698.61,2,1,0,1095691.61,1,False,False,True,False,True
630,32,1,835371.75,2,0,0,844402.7,0,False,False,True,False,False
529,60,9,0.0,2,1,1,2433784.36,1,False,False,True,False,False
408,47,0,934862.93,2,1,1,1213373.09,0,False,False,True,False,True
487,26,6,1170088.87,4,1,1,1130584.94,0,False,False,True,False,False
441,44,9,0.0,2,1,0,2128458.5,1,False,True,False,False,False
345,53,2,471581.73,1,1,0,1936432.47,0,False,False,True,False,True
542,36,2,0.0,1,0,1,2315201.72,0,False,False,False,False,True
440,32,2,1274578.99,1,1,0,1930070.39,0,True,False,False,False,False
451,51,9,1061235.19,2,0,1,985163.86,0,False,True,False,False,False
699,57,2,270954.17,4,1,1,880209.89,0,False,False,False,True,True
840,33,1,829836.25,2,1,0,1768197.62,1,False,False,True,False,False
318,28,5,1065995.85,2,0,1,480779.15,0,False,False,True,False,True
892,58,9,854212.12,1,1,0,386062.86,0,False,False,True,False,True
778,23,2,1424477.52,2,1,1,2023124.32,0,False,False,True,False,True
475,40,0,281272.84,2,1,1,1655297.51,0,False,False,False,False,True
520,24,9,1072945.0,1,0,0,687772.9,0,False,False,True,False,False
587,64,8,0.0,2,1,1,1733238.59,0,False,False,True,False,False
857,22,5,0.0,1,1,1,897976.88,0,False,False,True,False,True
892,56,5,1294552.75,2,1,1,839222.0,1,False,True,False,False,True
882,43,9,974447.87,2,1,1,814338.45,0,False,False,True,False,False
624,39,8,656756.91,2,0,1,1355705.2,0,False,False,False,False,False
716,60,1,250309.71,2,0,1,2363941.12,0,False,True,False,False,False
795,28,9,1205288.45,1,0,0,2380349.82,1,False,False,False,True,False
322,36,8,1237552.8,1,1,1,1447616.71,0,False,False,True,False,True
761,63,2,0.0,1,0,1,2194988.44,0,False,False,False,True,False
678,38,2,0.0,1,1,0,1352126.84,0,False,True,False,False,True
488,56,2,1397881.67,2,0,0,1321586.34,0,False,False,True,False,True
748,44,0,0.0,1,0,1,268569.6,0,True,False,False,False,True
648,21,9,0.0,2,0,0,1908628.71,0,True,False,False,False,True
327,21,6,0.0,1,1,0,1658384.23,0,False,False,True,False,False
578,56,9,1050950.2,1,0,0,1031782.61,0,False,False,False,False,False
895,31,6,0.0,1,0,0,520983.34,0,False,False,False,True,True
347,38,1,941241.26,1,0,0,2477689.02,1,False,False,False,True,True
857,36,5,826740.58,1,1,0,2074787.64,0,False,False,True,False,True
682,37,3,1131470.12,1,1,1,1635245.11,0,False,False,True,False,True
856,44,6,1406906.43,1,1,0,218573.13,0,False,False,False,False,False
517,54,6,1245736.64,1,0,1,2197874.52,0,False,True,False,False,False
606,24,3,666055.05,1,0,0,1594746.01,1,False,True,False,False,False
477,55,2,895392.76,1,1,1,546576.03,1,False,False,False,False,False
846,35,6,361665.99,1,0,1,2068756.53,0,False,True,False,False,False
720,22,8,8588.03,1,1,1,1580299.01,0,False,False,False,True,True
355,51,3,0.0,2,0,0,1411500.81,0,False,False,True,False,True
870,29,5,0.0,1,1,1,504693.7,0,False,False,False,False,True
831,30,6,0.0,2,0,0,770958.78,0,False,False,False,True,True
385,45,9,285531.23,1,1,0,1781895.01,0,True,False,False,False,False
873,25,2,171496.74,3,0,0,992323.5,0,False,True,False,False,True
313,34,4,431132.89,1,0,0,983992.02,0,False,True,False,False,True
404,62,0,1400767.95,2,1,0,598218.81,0,False,False,True,False,True
477,58,5,415763.49,1,0,1,657504.39,0,False,False,False,False,False
508,60,4,0.0,2,0,1,1744330.98,1,False,True,False,False,True
368,22,6,1251220.32,2,0,0,2318674.93,0,False,False,True,False,False
362,38,8,0.0,1,1,0,305999.2,0,False,False,False,False,False
470,49,3,0.0,1,0,0,1322327.1,0,False,False,False,False,True
681,40,8,0.0,3,0,1,2398288.94,0,False,False,True,False,True
609,28,5,734529.75,2,1,1,1421776.5,0,False,False,False,False,False
466,57,4,0.0,2,1,0,1162135.81,0,False,False,True,False,True
532,46,1,102029.8,2,1,1,853667.22,0,False,False,False,False,False
462,57,0,1467373.96,1,1,0,1930381.78,0,False,False,True,False,True
892,24,7,0.0,2,1,0,2256947.43,0,True,False,False,False,True
803,53,5,0.0,1,0,0,2476442.45,0,False,True,False,False,False
564,42,6,1185902.84,2,1,0,896479.03,0,False,False,False,True,False
805,26,5,1245413.54,2,0,0,475160.42,0,False,False,False,True,False
359,53,9,371433.07,1,0,0,1858839.39,0,False,True,False,False,False
361,48,6,1400995.54,2,0,1,2107547.53,1,False,False,True,False,False
405,44,8,0.0,1,1,0,2205091.62,0,False,True,False,False,False
443,24,4,854116.88,1,1,0,1581718.18,1,False,True,False,False,False
699,22,0,1197461.96,2,1,0,2407971.53,0,False,False,False,True,True
843,33,0,0.0,2,1,1,440051.46,0,False,False,False,False,True
657,31,8,392922.13,1,1,0,894482.84,0,False,False,True,False,False
786,55,4,1399429.27,2,1,0,875301.33,1,False,False,False,False,True
546,59,1,0.0,1,1,0,1105222.84,1,False,False,False,False,True
531,30,2,789693.32,1,1,0,1922047.23,0,False,True,False,False,True
337,63,0,0.0,2,0,1,226939.04,0,False,True,False,False,True
745,30,5,983910.72,1,1,0,220276.74,0,False,False,False,False,True
746,28,5,0.0,1,0,0,498428.61,0,True,False,False,False,True
315,25,2,89748.67,1,1,1,610951.84,0,False,True,False,False,False
353,43,2,0.0,1,1,1,2474853.02,0,False,False,True,False,True
317,54,6,1033317.71,1,0,1,778419.41,0,False,False,True,False,False
848,52,0,634351.01,2,0,1,1241344.29,0,False,False,True,False,True
595,36,4,1371391.37,1,1,1,247273.22,1,False,False,True,False,True
874,24,2,1390921.75,1,1,1,2338721.89,0,False,False,True,False,True
367,48,4,675810.67,1,0,1,289281.47,0,False,False,True,False,False
700,64,3,0.0,1,0,1,2273385.87,0,False,False,False,False,True
781,34,5,0.0,1,0,1,644688.52,0,False,False,True,False,False
318,32,8,1233510.09,1,1,1,2288676.09,0,True,False,False,False,True
897,41,1,205807.02,1,1,1,947145.88,0,False,False,True,False,True
748,36,9,111348.16,1,0,0,1286159.7,0,False,True,False,False,True
608,64,7,856180.57,1,1,0,1829416.9,0,False,False,False,False,True
445,22,1,1264730.31,2,1,0,1904142.96,0,True,False,False,False,False
391,43,3,1136995.92,1,1,0,258949.58,0,False,False,True,False,False
760,49,8,0.0,1,0,1,225132.66,0,False,False,False,False,False
718,63,3,0.0,2,1,1,926274.23,0,True,False,False,False,True
628,29,6,199614.06,3,1,1,1366874.13,0,True,False,False,False,True
636,27,4,708893.08,2,0,0,2206241.48,1,False,False,False,True,True
717,49,1,0.0,2,1,0,599811.32,0,False,False,False,False,False
884,64,7,0.0,2,1,1,1044605.36,0,False,False,True,False,True
374,37,9,563278.55,2,0,1,1190122.21,1,False,False,False,True,False
384,29,9,691536.9,2,0,0,1311486.35,0,True,False,False,False,True
637,26,1,117130.99,2,0,0,1815246.6,0,False,True,False,False,True
476,64,2,0.0,1,1,1,2290975.08,0,False,True,False,False,True
749,40,9,0.0,1,0,1,479470.77,0,False,False,False,False,True
444,30,6,1360931.73,2,0,0,1270872.18,1,False,False,False,True,False
546,29,4,158426.05,2,0,0,2464800.4,0,False,False,True,False,True
428,32,9,198548.21,1,1,1,1570021.94,0,False,False,False,False,False
888,53,2,0.0,1,0,0,2148736.62,0,False,False,False,False,True
380,52,1,546423.85,2,1,1,2244172.12,0,False,True,False,False,False
512,54,5,594011.99,2,0,0,344811.91,0,False,False,True,False,True
668,39,9,1475062.26,2,1,1,1295756.1,0,False,False,True,False,False
406,53,0,0.0,3,1,0,2411524.01,0,False,True,False,False,False
394,36,7,551442.63,1,0,1,526278.7,0,False,False,False,False,False
398,43,4,574189.25,1,0,0,617167.27,1,False,True,False,False,True
347,46,4,627280.45,1,0,1,1354053.05,1,False,False,True,False,False
